overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
5.0,False,"07 22, 2016",AK1X6JAJ2L389,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",S. Vanhoose,"i bought a wide size of these at a local store and they are amazing!  soft, comfy, with moderate support.  not a cloud to walk on, but not minimalist.  the wide size is perfect for my wide feet with high arches.  the shoe tends to run about a half size long though, especially for nike.  i am working on getting in shape, and these shoes feel good all day... no rubbing on my big toe joint or pinkie toe or heel.  very pleased.",Great shoes,1469145600,,
3.0,True,"07 21, 2016",A3IO5BLF4EPZDR,B001IKJOLW,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Wendita,i always buy the same size this ones came to large,large shoe,1469059200,,
5.0,True,"07 19, 2016",A26TU9F2BSPSGT,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Christy,"nice shoes, fit good",Five Stars,1468886400,,
5.0,True,"07 18, 2016",ABRX0RQNRXX85,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Ivan P.,i bought these for my wife. she saw them in the store but did not have their size so i ordered on amazon. she loves them . she already had for a couple of months and no complains at all. one of her favorites shoes for running or for her job since she walks a lot in the warehouse. now she loves me more. :),My wife loves these shoes.,1468800000,,
5.0,True,"07 13, 2016",A2GXUQFUWMZ2FH,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",carlcalico,love these shoes. my feet have been weird since i was pregnant and my old shoes were uncomfortable. these are very comfy and help me get active. they are also stylish and go with anything.,Love Love Love,1468368000,,
5.0,True,"07 1, 2016",AS378UOMHULXO,B001IKJOLW,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,"look better than the picture, very comfortable, great support.",PERFECT,1467331200,,
5.0,True,"07 1, 2016",A3QX1A6IPFQTN9,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",Campsandalwood,love my new nike's.  it's been years since i've been able to wear them (sizing changed years ago and i just couldn't wear them any more) but now the new styles and sizing are perfect.  lightweight shoe with tons of style.  the fog color is just what i was looking for...not black and not neon!  i wore them to participate in relay for life (24 hour walk) and they held up great!,Nice shoe,1467331200,5,
5.0,True,"06 28, 2016",A3LJ4LLR2UX4CB,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",C.L.,"i am so happy with this purchase. i feel like i'm barely wearing a sneaker when working out. another plus is that when i take off my sneaker, my sock is barely sweaty! i have never had that experience with a shoe. the shoe is also very attractive and flattering and looks nice on my feet.",I am so happy with this purchase,1467072000,7,
5.0,True,"06 25, 2016",A34WSGSH5OBAM2,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Pink Blast/Stealth/Hyper Pink/White'}",Darci Claude,absolutely love them. can even wear them without my insoles.,Five Stars,1466812800,,
3.0,True,"06 21, 2016",A2QJWHL4HY9FMF,B001IKJOLW,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Amazon Customer,"super cute shoe however runs wide and big, i'm a size 10 however this size 10 is too big. i went to a sporting goods store and tried the same shoe on  turns out with this particular shoe i'm a 9.5, so order half the size u normally are.",Cute,1466467200,2,
5.0,True,"06 19, 2016",AXVYVUK058AM3,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",HP,"wore these for the first time hiking the bluffs. not the best traction on well worn rocks, but super comfy. no blisters, no achilles pain like with other shoes. will continue to purchase nike shoes, because my feet love them for all activities! ( except my home workouts, they drag pretty hard on the carpet)",Love,1466294400,3,
5.0,False,"06 16, 2016",A1AS1520CGYJ79,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Amazon Customer,"a-ma-zing!  i needed a good jogging shoe and these make me feel like ""forest gump"".  i felt like i was running on a cloud.  i have narrow feet and these fit perfectly.  i am so happy that i am going to purchase another two pair as back-ups for once it's time to replace them.  highly recommend to women who like to walk or run and light a light weight, comfortable shoe.",Absolutely Perfect Shoe!!,1466035200,3,
5.0,True,"06 10, 2016",AIP4C9MG13COB,B001IKJOLW,"{'Size:': ' 10.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Cheryl A Stoneham,"comfortable and lightweight. need a good training shoe that's also supportive and flexible.  i really like the fit, but had to get 1/2 size larger as this style in my size is too perfect from heel to toe.",Comfortable and lightweight,1465516800,10,
5.0,True,"06 5, 2016",A1X1DXP9HGXG27,B001IKJOLW,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Andrea Beatriz Spinelli,excellent,Five Stars,1465084800,,
5.0,True,"06 2, 2016",AIO1XEP0AIDQJ,B001IKJOLW,"{'Size:': ' 7 B(M) US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",my3sons+3,"these shoes are awesome!  they are nearly weightless and feel great on my feet.  the first day i wore them i wore them all day on vacation.  i put them on the next day and did the same.  besides the comfort, they are really a cool color!",Awesome shoes!,1464825600,,
5.0,True,"05 29, 2016",AYNXCABS73RDW,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",DEBRA GRANT,super cute!,Five Stars,1464480000,,
5.0,True,"05 28, 2016",A2X2KP4XXM06OU,B001IKJOLW,"{'Size:': ' 11 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",Amazon Customer,perfect,Five Stars,1464393600,,
5.0,False,"05 24, 2016",A15DWAOMHKY7F2,B001IKJOLW,,N. Barker,"this is the most comfortable shoe i've ever had. no other shoe can compare to how the individual nubs on the bottom allow your foot to be cushioned, yet work like it's suppose to. my feet feel cradled in this shoe and hard surfaces don't make my feet ache anymore.

these shoes have a small amount of support, but not much, which i like as i'm coming from vibram five fingers. (sorry vffs, i'm bailing after 2 years of shin splints, no matter what i did).

highly recommended for walking/running on concrete or tracks. as long as nike continues to make the flex supreme, they will get my money. please don't change this shoe!",Time to leave the fad of the month for something that works.,1464048000,8,
4.0,True,"05 24, 2016",A2P87PVYP2KLT6,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",J Monk,"i wear them for zumba and my heel slips on turns. a little annoying because i have to pay attention but they are so cute and comfy, it balances out.",A little annoying because I have to pay attention but they are ...,1464048000,,
5.0,True,"05 20, 2016",A1OOBIVO3APP7E,B001IKJOLW,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Rosana Maita,nice shoes,Five Stars,1463702400,,
5.0,False,"05 18, 2016",A2G9JO5SZ3GUXH,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Grey'}",TJ Amber,"these run large. i wear a 9.5 exactly in every shoe, but these i bought a 9, and the toe area is pretty wide plus plenty long even with socks. very comfy and very nice looking shoe. i love them but glad i was able to try them on before purchasing.",and the toe area is pretty wide plus plenty long even with socks,1463529600,,
5.0,True,"05 16, 2016",A14NH559TEDFQL,B001IKJOLW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Amazon Customer,"perfect fit, very comfortable, and a great color. they also fit as expected.",Five Stars,1463356800,,
5.0,True,"05 15, 2016",A2KCFRMKVHYSU7,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",Saving star,really comfy and nice color,Great and comfy for sports,1463270400,,
4.0,True,"05 11, 2016",A10RXRZE0TAKPU,B001IKJOLW,"{'Size:': ' 10 D(M) US', 'Color:': ' Grey/Orange'}",Mark S,"the picture makes the shoe look like it has a ""boxier"" toe rather than the ""pointier"" toe that it actually has. i have wider feet and generally need to buy a size or half size longer to get a comfortable width (in any brand of shoe). i was shooting for a rounder, broader toe design which is more comfortable for me, and i feel that the pictures of this shoe didn't accurately depict what i received, in that one detail. otherwise, ""the shoe fits."" so i am wearing it.",A bit pointier toe than depicted...,1462924800,,
5.0,False,"05 10, 2016",A22WG2NE4D47UM,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Amazon Customer,these are the most comfortable shoes i've used for working out. extremely light weight and flexible. loved them so much i purchased two more pair in different colors.,Best shoes ever!!!,1462838400,,
5.0,True,"05 9, 2016",A1SC6HVU28ND3D,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Sarah,very comfortable and looks great!,Five Stars,1462752000,,
5.0,True,"05 8, 2016",AJDH2WVLX79KA,B001IKJOLW,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",brookelynne,love this shoes so comfy and great very everyday use. runs big,Fits wonderful,1462665600,,
4.0,True,"05 7, 2016",AVHVZJ5HB6FSK,B001IKJOLW,"{'Size:': ' 12 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",calacas,nice looking and fit nice,Four Stars,1462579200,,
4.0,True,"05 4, 2016",AG8MPE8CQAPM7,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",MerryM,"i am a recess aide and on my feet all day long. i tried these shoes on in the store before purchasing them on amazon. they are very lightweight and comfortable. i was surprised how great they felt. i haven't had a pair of nikes since nike shoxs came out. they are so much more lightweight than those. i wore them an entire day the first day and had no problems. the second day; however, i got a pain in my hip to the point where i started limping. as soon as i got home and took them off, the pain was gone the rest of the evening. i'm only 30 by the way. nothing else in my daily routine changed except wearing these shoes two days in a row. i don't understand why it would make my hip hurt since they are comfortable on my feet, but i'm sure that was the problem. i wore different shoes today and had no pain. i don't think as much as i am on my feet i will be able to wear them an extended amount of time. i will have to rotate wearing them every other day. for normal wear, i believe, people will be fine. i am literally walking or standing six hours a day straight.

**update: so, initially after wearing them, i had hip pain after wearing them. i don't know if they just needed to be broken in, but i wear them all the time now and have not experienced any pain since the first couple times of wearing them. they are comfortable, and i love them even more now.",Comfortable and lightweight,1462320000,20,
5.0,True,"05 4, 2016",A1AWX0M8R6A2I1,B001IKJOLW,"{'Size:': ' 12 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",CBP,perfict fit for me. great looking shoes at a great price.,nice,1462320000,,
5.0,True,"04 23, 2016",AT5OQFDS6PEE1,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",H. Heckstall,the sneakers are very comfortable and fit to size.,Five Stars,1461369600,,
5.0,True,"04 21, 2016",AOFQAZVA6Q6E7,B001IKJOLW,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",D. Resendes,"i've had these shoes for about a week now and have so far enjoyed using them. considering the fact that i have wide feet, the shoes are slightly tight. however, it doesn't feel uncomfortable nor does it bothers me as i use them throughout my workouts. i know some people personally like when the shoes are a bit tighter or a bit looser so it's all in personal preference.",Wide Feet so Somewhat Tight,1461196800,3,
4.0,True,"04 20, 2016",A2C6XHB0AEBNEG,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,i really like them!,Four Stars,1461110400,,
4.0,True,"07 1, 2010",A3GJ3DJU1RXOHN,B001LNSY2Q,,JCW,"great price for the product, though the sizes tend to be bigger (based on mens size i think).  there wasn't a size chart to refer to when i was ordering, so i ended up buying two, each at a difference size.",size runs big,1277942400,35,
5.0,True,"03 8, 2016",A3E30OLSMGJEVK,B001LNSY2Q,,ladybug,so comfortable and soft.,Hanes pants,1457395200,,
2.0,True,"10 26, 2015",A26TEJJ6YOGWMZ,B001LNSY2Q,,Henry A.,"did not fit well. was not comfortable. switched to ""fruit of the loom"". fruit of the loom are somewhat oversized but fit well and are very comfortable.","Was not comfortable. Switched to ""Fruit of the loom""",1445817600,,
3.0,True,"06 11, 2015",A2J9WEIRNVTX61,B001LNSY2Q,,Wildcat,"no pockets and huge, the bottom of the pants go over shoes",large with no pockets,1433980800,,
4.0,True,"05 24, 2015",A2UUEV4MYOJY66,B001LNSY2Q,,Fix-it Man,not much for wearing anything other than jeans. these fit ok for my size. nice for lounging in around the house.,Fleece Pants,1432425600,,
4.0,True,"04 20, 2016",A2C6XHB0AEBNEG,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,i really like them!,Four Stars,1461110400,,
4.0,True,"04 19, 2016",A3UMNRR89DIZRM,B0058YEJ5K,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,good light weight shoe...had to add insole for more support.,Four Stars,1461024000,2,
5.0,True,"04 18, 2016",AZRZ2FB7CFNOE,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Catherine Uribe,i love my tennis shoes,Five Stars,1460937600,,
3.0,True,"04 4, 2016",A4M7JTCBXRAT3,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Micki from FL,"this is a shoe i will wear with black dress pants or jeans when i need comfort and a little style, but i am not impressed.  this is a very flimsy shoe with little support at all.  not like any nike i've ever purchased in the past.  it looks nice, but it's not comfortable.","LOOKS GOOD, FEELS ICKY!",1459728000,2,
5.0,True,"03 31, 2016",A2TRI54C8EMCX,B0058YEJ5K,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Andrea Seo B.,"love it!! super comfortable and nice!! got more than i expected, super flexible great for training. definetly recommend it.",Love it!! Definetly recommend it,1459382400,,
5.0,True,"03 28, 2016",A1WVSBL8J4ZESK,B0058YEJ5K,"{'Size:': ' 7.5 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",Magu,excelente,Five Stars,1459123200,,
2.0,True,"03 28, 2016",A2GJUMX0CRHLIN,B0058YEJ5K,"{'Size:': ' 13 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",Amazon Customer,"these shoes are poorly constructed and i don't expect them to last more that one summer.  would not recommend, and will not order another nike downshifter series again",Cheap,1459123200,,
4.0,True,"03 24, 2016",A3KAX5RZ4XH9L7,B0058YEJ5K,"{'Size:': ' 9 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",initialkl,"for the price i spent on the pair of shoes, i'd say it's as good as expected.
it's comfortable and doesn't hurt my feet when i run.",Pretty comfortable pair of running shoes,1458777600,,
3.0,True,"03 23, 2016",A2YI41MCJB2QCV,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Elizabeth Gravesen,i always get a half size up in my tennis shoes. for some reason these feel to big in the heel area and wide.,I always get a half size up in my tennis ...,1458691200,7,
5.0,True,"03 20, 2016",A3ONF0JD2UBP54,B0058YEJ5K,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Denise L Woodruff,put them on and walked 3 hours with no problem! love them! so light feeling,Love them! So light feeling,1458432000,,
3.0,True,"04 30, 2018",A3NAUSUOBMW1XH,B0058YEJ5K,"{'Size:': ' 12 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Amazon Customer,ok but too big,Three Stars,1525046400,,
5.0,True,"04 26, 2018",AHZ8GGXF4BCNP,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Pure Platinum/Blue Glow/Wolf Grey'}",Melissa Williams,love these shoes.. they are so comfortable.,Five Stars,1524700800,,
5.0,True,"04 24, 2018",A1OWUKMLTHKYG,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Alison,"in really like these. i wear between a 9-9.5 womens, i got the 9.5 and they fit perfectly. they are light weight but have good support. i will buy another pair.",Great Shoe,1524528000,,
5.0,True,"04 22, 2018",A1VH37JYIIHE3F,B0058YEJ5K,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Margaret,"love these shoes!
so stylish and comfortable. just got back from a trip to nyc, black and white nikes and yoga pants are in high fashion right now!",Love these shoes,1524355200,,
3.0,True,"04 19, 2018",AOZHQ15OKY2ZT,B0058YEJ5K,"{'Size:': ' 9 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Fixalot,"this shoe is just ok. its not as comfortable as i was expecting, compared to my last pair of nike shoes. i hope they hold up.",Its not as comfortable as I was expecting,1524096000,,
